full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
Secara tidak langsung dengan BBM mahal 1. masyarakat dituntut untuk pelan menggunakan transportasi umum dari pada kendaraan pribadi 2. Jikalau ada rezeki lebih gantilah Kendraan pribadi mu jadi Ke kendaraan listrik. (Mobil motor listrik) 3. Beli sepeda atau jalan kaki.,Secara tidak langsung dengan BBM mahal  masyarakat dituntut untuk pelan menggunakan transportasi umum dari pada kendaraan pribadi  Jikalau ada rezeki lebih gantilah Kendraan pribadi mu jadi Ke kendaraan listrik Mobil motor listrik  Beli sepeda atau jalan kaki,secara tidak langsung dengan bbm mahal  masyarakat dituntut untuk pelan menggunakan transportasi umum dari pada kendaraan pribadi  jikalau ada rezeki lebih gantilah kendraan pribadi mu jadi ke kendaraan listrik mobil motor listrik  beli sepeda atau jalan kaki,"['secara', 'tidak', 'langsung', 'dengan', 'bbm', 'mahal', 'masyarakat', 'dituntut', 'untuk', 'pelan', 'menggunakan', 'transportasi', 'umum', 'dari', 'pada', 'kendaraan', 'pribadi', 'jikalau', 'ada', 'rezeki', 'lebih', 'gantilah', 'kendraan', 'pribadi', 'mu', 'jadi', 'ke', 'kendaraan', 'listrik', 'mobil', 'motor', 'listrik', 'beli', 'sepeda', 'atau', 'jalan', 'kaki']","['langsung', 'bbm', 'mahal', 'masyarakat', 'dituntut', 'pelan', 'transportasi', 'kendaraan', 'pribadi', 'rezeki', 'gantilah', 'kendraan', 'pribadi', 'mu', 'kendaraan', 'listrik', 'mobil', 'motor', 'listrik', 'beli', 'sepeda', 'jalan', 'kaki']",langsung bbm mahal masyarakat tuntut pelan transportasi kendara pribadi rezeki ganti kendraan pribadi mu kendara listrik mobil motor listrik beli sepeda jalan kaki,1
@Pradnand Yg punya perusahaan mobil listrik mereka yg punya pabrik batrei mereka yang punya pabrik nikel ya mereka. Hilirisasi maskuu,Yg punya perusahaan mobil listrik mereka yg punya pabrik batrei mereka yang punya pabrik nikel ya mereka Hilirisasi maskuu,yg punya perusahaan mobil listrik mereka yg punya pabrik batrei mereka yang punya pabrik nikel ya mereka hilirisasi maskuu,"['yg', 'punya', 'perusahaan', 'mobil', 'listrik', 'mereka', 'yg', 'punya', 'pabrik', 'batrei', 'mereka', 'yang', 'punya', 'pabrik', 'nikel', 'ya', 'mereka', 'hilirisasi', 'maskuu']","['yg', 'perusahaan', 'mobil', 'listrik', 'yg', 'pabrik', 'batrei', 'pabrik', 'nikel', 'ya', 'hilirisasi', 'maskuu']",yg usaha mobil listrik yg pabrik batrei pabrik nikel ya hilir maskuu,1
ternyata mobil listrik mahal bahkan dibandingin dengan mobil biasa (bensin) bensin,ternyata mobil listrik mahal bahkan dibandingin dengan mobil biasa bensin bensin,ternyata mobil listrik mahal bahkan dibandingin dengan mobil biasa bensin bensin,"['ternyata', 'mobil', 'listrik', 'mahal', 'bahkan', 'dibandingin', 'dengan', 'mobil', 'biasa', 'bensin', 'bensin']","['mobil', 'listrik', 'mahal', 'dibandingin', 'mobil', 'bensin', 'bensin']",mobil listrik mahal dibandingin mobil bensin bensin,1
@KangManto123 BBM mahal pake mobil/motor listrik begitulah perkataan pejabat yg punya bisnis mobil/motor listrik... Eh,BBM mahal pake mobilmotor listrik begitulah perkataan pejabat yg punya bisnis mobilmotor listrik Eh,bbm mahal pake mobilmotor listrik begitulah perkataan pejabat yg punya bisnis mobilmotor listrik eh,"['bbm', 'mahal', 'pake', 'mobilmotor', 'listrik', 'begitulah', 'perkataan', 'pejabat', 'yg', 'punya', 'bisnis', 'mobilmotor', 'listrik', 'eh']","['bbm', 'mahal', 'pake', 'mobilmotor', 'listrik', 'perkataan', 'pejabat', 'yg', 'bisnis', 'mobilmotor', 'listrik', 'eh']",bbm mahal pake mobilmotor listrik kata jabat yg bisnis mobilmotor listrik eh,1
@conan_idn @aewin86 Mau sampe kapan tergantung sama minyak bumi? Solusi udah banyak ko. Mobil listrik motor listrik udah banyak beredar diindo entah itu yg murah atau mahal sekalian. Lokal punya juga banyakkk. Ayolah soal bbm itu dri tahun ke tahun pasti naik terus krna kemungkinan emg bakal hbis.,Mau sampe kapan tergantung sama minyak bumi Solusi udah banyak ko Mobil listrik motor listrik udah banyak beredar diindo entah itu yg murah atau mahal sekalian Lokal punya juga banyakkk Ayolah soal bbm itu dri tahun ke tahun pasti naik terus krna kemungkinan emg bakal hbis,mau sampe kapan tergantung sama minyak bumi solusi udah banyak ko mobil listrik motor listrik udah banyak beredar diindo entah itu yg murah atau mahal sekalian lokal punya juga banyakkk ayolah soal bbm itu dri tahun ke tahun pasti naik terus krna kemungkinan emg bakal hbis,"['mau', 'sampe', 'kapan', 'tergantung', 'sama', 'minyak', 'bumi', 'solusi', 'udah', 'banyak', 'ko', 'mobil', 'listrik', 'motor', 'listrik', 'udah', 'banyak', 'beredar', 'diindo', 'entah', 'itu', 'yg', 'murah', 'atau', 'mahal', 'sekalian', 'lokal', 'punya', 'juga', 'banyakkk', 'ayolah', 'soal', 'bbm', 'itu', 'dri', 'tahun', 'ke', 'tahun', 'pasti', 'naik', 'terus', 'krna', 'kemungkinan', 'emg', 'bakal', 'hbis']","['sampe', 'tergantung', 'minyak', 'bumi', 'solusi', 'udah', 'ko', 'mobil', 'listrik', 'motor', 'listrik', 'udah', 'beredar', 'diindo', 'yg', 'murah', 'mahal', 'lokal', 'banyakkk', 'ayolah', 'bbm', 'dri', 'krna', 'emg', 'hbis']",sampe gantung minyak bumi solusi udah ko mobil listrik motor listrik udah edar diindo yg murah mahal lokal banyakkk ayo bbm dri krna emg hbis,1
@pln_123 @gibran_tweet @prabowo Mantap pagi-pagi daerah Kauman Tirta Rahayu Galur Kulon Progo DIY mati listrik lagi. Kemarin siang juga mati. Luar biasa PLN sangat mendukung program digitalisasi pemerintah! Bayangin aja pakai mobil listrik+ kompor listrik. @pln_123 @gibran_tweet @prabowo,Mantap pagipagi daerah Kauman Tirta Rahayu Galur Kulon Progo DIY mati listrik lagi Kemarin siang juga mati Luar biasa PLN sangat mendukung program digitalisasi pemerintah Bayangin aja pakai mobil listrik kompor listrik,mantap pagipagi daerah kauman tirta rahayu galur kulon progo diy mati listrik lagi kemarin siang juga mati luar biasa pln sangat mendukung program digitalisasi pemerintah bayangin aja pakai mobil listrik kompor listrik,"['mantap', 'pagipagi', 'daerah', 'kauman', 'tirta', 'rahayu', 'galur', 'kulon', 'progo', 'diy', 'mati', 'listrik', 'lagi', 'kemarin', 'siang', 'juga', 'mati', 'luar', 'biasa', 'pln', 'sangat', 'mendukung', 'program', 'digitalisasi', 'pemerintah', 'bayangin', 'aja', 'pakai', 'mobil', 'listrik', 'kompor', 'listrik']","['mantap', 'pagipagi', 'daerah', 'kauman', 'tirta', 'rahayu', 'galur', 'kulon', 'progo', 'diy', 'mati', 'listrik', 'kemarin', 'siang', 'mati', 'pln', 'mendukung', 'program', 'digitalisasi', 'pemerintah', 'bayangin', 'aja', 'pakai', 'mobil', 'listrik', 'kompor', 'listrik']",mantap pagipagi daerah kaum tirta rahayu galur kulon progo diy mati listrik kemarin siang mati pln dukung program digitalisasi perintah bayangin aja pakai mobil listrik kompor listrik,1
@dr_koko28 Prediksinya buat bbm nanti solusinya disuruh beli mobil listrik dengan alasan pajaknya gratis trus negara kita banyak nikel. Trus baru akhirnya muncul mobil esemka demi hilirisasi biar ga dibilang antek asing.,Prediksinya buat bbm nanti solusinya disuruh beli mobil listrik dengan alasan pajaknya gratis trus negara kita banyak nikel Trus baru akhirnya muncul mobil esemka demi hilirisasi biar ga dibilang antek asing,prediksinya buat bbm nanti solusinya disuruh beli mobil listrik dengan alasan pajaknya gratis trus negara kita banyak nikel trus baru akhirnya muncul mobil esemka demi hilirisasi biar ga dibilang antek asing,"['prediksinya', 'buat', 'bbm', 'nanti', 'solusinya', 'disuruh', 'beli', 'mobil', 'listrik', 'dengan', 'alasan', 'pajaknya', 'gratis', 'trus', 'negara', 'kita', 'banyak', 'nikel', 'trus', 'baru', 'akhirnya', 'muncul', 'mobil', 'esemka', 'demi', 'hilirisasi', 'biar', 'ga', 'dibilang', 'antek', 'asing']","['prediksinya', 'bbm', 'solusinya', 'disuruh', 'beli', 'mobil', 'listrik', 'alasan', 'pajaknya', 'gratis', 'trus', 'negara', 'nikel', 'trus', 'muncul', 'mobil', 'esemka', 'hilirisasi', 'biar', 'ga', 'dibilang', 'antek', 'asing']",prediksi bbm solusi suruh beli mobil listrik alas pajak gratis trus negara nikel trus muncul mobil esemka hilir biar ga bilang antek asing,1
@Strategi_Bisnis Jangan2 BBM subsidi di cabut tar suruh mobil/motor listrik beli subsidi lagi seperti sekarang padahal tdl listrik juga ngak murah juga...,Jangan BBM subsidi di cabut tar suruh mobilmotor listrik beli subsidi lagi seperti sekarang padahal tdl listrik juga ngak murah juga,jangan bbm subsidi di cabut tar suruh mobilmotor listrik beli subsidi lagi seperti sekarang padahal tdl listrik juga ngak murah juga,"['jangan', 'bbm', 'subsidi', 'di', 'cabut', 'tar', 'suruh', 'mobilmotor', 'listrik', 'beli', 'subsidi', 'lagi', 'seperti', 'sekarang', 'padahal', 'tdl', 'listrik', 'juga', 'ngak', 'murah', 'juga']","['bbm', 'subsidi', 'cabut', 'tar', 'suruh', 'mobilmotor', 'listrik', 'beli', 'subsidi', 'tdl', 'listrik', 'ngak', 'murah']",bbm subsidi cabut tar suruh mobilmotor listrik beli subsidi tdl listrik ngak murah,1
Tapi kalian tau kan mobil listrik itu parkirnya boleh miring miring?,Tapi kalian tau kan mobil listrik itu parkirnya boleh miring miring,tapi kalian tau kan mobil listrik itu parkirnya boleh miring miring,"['tapi', 'kalian', 'tau', 'kan', 'mobil', 'listrik', 'itu', 'parkirnya', 'boleh', 'miring', 'miring']","['tau', 'mobil', 'listrik', 'parkirnya', 'miring', 'miring']",tau mobil listrik parkir miring miring,1
@CNNIndonesia Udah gila nih org2... Subsidi itu utk rakyat kecil...knp yg dikorbankan ituuu... Pajak mobil mewah kek mobol.listrik keq,Udah gila nih org Subsidi itu utk rakyat kecilknp yg dikorbankan ituuu Pajak mobil mewah kek mobollistrik keq,udah gila nih org subsidi itu utk rakyat kecilknp yg dikorbankan ituuu pajak mobil mewah kek mobollistrik keq,"['udah', 'gila', 'nih', 'org', 'subsidi', 'itu', 'utk', 'rakyat', 'kecilknp', 'yg', 'dikorbankan', 'ituuu', 'pajak', 'mobil', 'mewah', 'kek', 'mobollistrik', 'keq']","['udah', 'gila', 'nih', 'org', 'subsidi', 'utk', 'rakyat', 'kecilknp', 'yg', 'dikorbankan', 'ituuu', 'pajak', 'mobil', 'mewah', 'kek', 'mobollistrik', 'keq']",udah gila nih org subsidi utk rakyat kecilknp yg korban ituuu pajak mobil mewah kek mobollistrik keq,1
@Heraloebss Naik mobil listrik dong mbak. Kan junjungan sampean pro green energy dan pro batre nickel.,Naik mobil listrik dong mbak Kan junjungan sampean pro green energy dan pro batre nickel,naik mobil listrik dong mbak kan junjungan sampean pro green energy dan pro batre nickel,"['naik', 'mobil', 'listrik', 'dong', 'mbak', 'kan', 'junjungan', 'sampean', 'pro', 'green', 'energy', 'dan', 'pro', 'batre', 'nickel']","['mobil', 'listrik', 'mbak', 'junjungan', 'sampean', 'pro', 'green', 'energy', 'pro', 'batre', 'nickel']",mobil listrik mbak junjung sampean pro green energy pro batre nickel,1
@ojikayanya @ainunrozi @dr_koko28 mobil listrik paling murah 400 jt itu pun mobilnya masih masuk katagori mobil compact.yang 200 jt kebawah ga ada yang flagship.padahal bahan baku dari kita,mobil listrik paling murah  jt itu pun mobilnya masih masuk katagori mobil compactyang  jt kebawah ga ada yang flagshippadahal bahan baku dari kita,mobil listrik paling murah  jt itu pun mobilnya masih masuk katagori mobil compactyang  jt kebawah ga ada yang flagshippadahal bahan baku dari kita,"['mobil', 'listrik', 'paling', 'murah', 'jt', 'itu', 'pun', 'mobilnya', 'masih', 'masuk', 'katagori', 'mobil', 'compactyang', 'jt', 'kebawah', 'ga', 'ada', 'yang', 'flagshippadahal', 'bahan', 'baku', 'dari', 'kita']","['mobil', 'listrik', 'murah', 'jt', 'mobilnya', 'masuk', 'katagori', 'mobil', 'compactyang', 'jt', 'kebawah', 'ga', 'flagshippadahal', 'bahan', 'baku']",mobil listrik murah jt mobil masuk katagori mobil compactyang jt bawah ga flagshippadahal bahan baku,1
@ojikayanya @ainunrozi @dr_koko28 kenapa orang jadi peduli banget ama politisi ya ? padahal kita kalo waras tinggal milih visi misi yang realistis.hilirisasi yang di gadang aja tetep ga bisa bikin motor atau mobil listrik jadi murah.motor listrik yang kecepatan diatas 70 km perjam harganya 14 jtan.,kenapa orang jadi peduli banget ama politisi ya  padahal kita kalo waras tinggal milih visi misi yang realistishilirisasi yang di gadang aja tetep ga bisa bikin motor atau mobil listrik jadi murahmotor listrik yang kecepatan diatas  km perjam harganya  jtan,kenapa orang jadi peduli banget ama politisi ya  padahal kita kalo waras tinggal milih visi misi yang realistishilirisasi yang di gadang aja tetep ga bisa bikin motor atau mobil listrik jadi murahmotor listrik yang kecepatan diatas  km perjam harganya  jtan,"['kenapa', 'orang', 'jadi', 'peduli', 'banget', 'ama', 'politisi', 'ya', 'padahal', 'kita', 'kalo', 'waras', 'tinggal', 'milih', 'visi', 'misi', 'yang', 'realistishilirisasi', 'yang', 'di', 'gadang', 'aja', 'tetep', 'ga', 'bisa', 'bikin', 'motor', 'atau', 'mobil', 'listrik', 'jadi', 'murahmotor', 'listrik', 'yang', 'kecepatan', 'diatas', 'km', 'perjam', 'harganya', 'jtan']","['orang', 'peduli', 'banget', 'ama', 'politisi', 'ya', 'kalo', 'waras', 'tinggal', 'milih', 'visi', 'misi', 'realistishilirisasi', 'gadang', 'aja', 'tetep', 'ga', 'bikin', 'motor', 'mobil', 'listrik', 'murahmotor', 'listrik', 'kecepatan', 'diatas', 'km', 'perjam', 'harganya', 'jtan']",orang peduli banget ama politis ya kalo waras tinggal milih visi misi realistishilirisasi gadang aja tetep ga bikin motor mobil listrik murahmotor listrik cepat atas km jam harga jtan,1
@tvOneNews Sampe mati juga kagak bakal punya rumah atau mobil atau motor. Kalo pendapatan per bulan cuma Rp 5 juta doang. Sementara kebutuhan listrik kontrakan dll banyak. Jangan bicara ketetapan syarii kalo masih miskin. Yang bilang bisa hidup tanpa riba pasti mereka yang udah kaya.,Sampe mati juga kagak bakal punya rumah atau mobil atau motor Kalo pendapatan per bulan cuma Rp  juta doang Sementara kebutuhan listrik kontrakan dll banyak Jangan bicara ketetapan syarii kalo masih miskin Yang bilang bisa hidup tanpa riba pasti mereka yang udah kaya,sampe mati juga kagak bakal punya rumah atau mobil atau motor kalo pendapatan per bulan cuma rp  juta doang sementara kebutuhan listrik kontrakan dll banyak jangan bicara ketetapan syarii kalo masih miskin yang bilang bisa hidup tanpa riba pasti mereka yang udah kaya,"['sampe', 'mati', 'juga', 'kagak', 'bakal', 'punya', 'rumah', 'atau', 'mobil', 'atau', 'motor', 'kalo', 'pendapatan', 'per', 'bulan', 'cuma', 'rp', 'juta', 'doang', 'sementara', 'kebutuhan', 'listrik', 'kontrakan', 'dll', 'banyak', 'jangan', 'bicara', 'ketetapan', 'syarii', 'kalo', 'masih', 'miskin', 'yang', 'bilang', 'bisa', 'hidup', 'tanpa', 'riba', 'pasti', 'mereka', 'yang', 'udah', 'kaya']","['sampe', 'mati', 'kagak', 'rumah', 'mobil', 'motor', 'kalo', 'pendapatan', 'rp', 'juta', 'doang', 'kebutuhan', 'listrik', 'kontrakan', 'dll', 'bicara', 'ketetapan', 'syarii', 'kalo', 'miskin', 'bilang', 'hidup', 'riba', 'udah', 'kaya']",sampe mati kagak rumah mobil motor kalo dapat rp juta doang butuh listrik kontra dll bicara tetap syarii kalo miskin bilang hidup riba udah kaya,1
harusnya beli mobil listrik biar hemat uang bensin tapi sadar diri keburu ngajebred duluan listrik di rumah asuk,harusnya beli mobil listrik biar hemat uang bensin tapi sadar diri keburu ngajebred duluan listrik di rumah asuk,harusnya beli mobil listrik biar hemat uang bensin tapi sadar diri keburu ngajebred duluan listrik di rumah asuk,"['harusnya', 'beli', 'mobil', 'listrik', 'biar', 'hemat', 'uang', 'bensin', 'tapi', 'sadar', 'diri', 'keburu', 'ngajebred', 'duluan', 'listrik', 'di', 'rumah', 'asuk']","['beli', 'mobil', 'listrik', 'biar', 'hemat', 'uang', 'bensin', 'sadar', 'keburu', 'ngajebred', 'duluan', 'listrik', 'rumah', 'asuk']",beli mobil listrik biar hemat uang bensin sadar keburu ngajebred duluan listrik rumah asuk,1
@CNNIndonesia Repot motor/mobil listrik..ngecas lama berjam2 jarak tempuh terbatas mahal rawan terbakar/meledak lithium nya biaya perbaikan mahal,Repot motormobil listrikngecas lama berjam jarak tempuh terbatas mahal rawan terbakarmeledak lithium nya biaya perbaikan mahal,repot motormobil listrikngecas lama berjam jarak tempuh terbatas mahal rawan terbakarmeledak lithium nya biaya perbaikan mahal,"['repot', 'motormobil', 'listrikngecas', 'lama', 'berjam', 'jarak', 'tempuh', 'terbatas', 'mahal', 'rawan', 'terbakarmeledak', 'lithium', 'nya', 'biaya', 'perbaikan', 'mahal']","['repot', 'motormobil', 'listrikngecas', 'berjam', 'jarak', 'tempuh', 'terbatas', 'mahal', 'rawan', 'terbakarmeledak', 'lithium', 'nya', 'biaya', 'perbaikan', 'mahal']",repot motormobil listrikngecas jam jarak tempuh batas mahal rawan terbakarmeledak lithium nya biaya baik mahal,1
@ismailfahmi dikira ngangkut kentang dari dieng ke kramat jati pake mobil listrik,dikira ngangkut kentang dari dieng ke kramat jati pake mobil listrik,dikira ngangkut kentang dari dieng ke kramat jati pake mobil listrik,"['dikira', 'ngangkut', 'kentang', 'dari', 'dieng', 'ke', 'kramat', 'jati', 'pake', 'mobil', 'listrik']","['ngangkut', 'kentang', 'dieng', 'kramat', 'jati', 'pake', 'mobil', 'listrik']",ngangkut kentang dieng kramat jati pake mobil listrik,1
@MasMasBiassaa @convomf kalau mobil listrik gimana maseh komentarnya?,kalau mobil listrik gimana maseh komentarnya,kalau mobil listrik gimana maseh komentarnya,"['kalau', 'mobil', 'listrik', 'gimana', 'maseh', 'komentarnya']","['mobil', 'listrik', 'gimana', 'maseh', 'komentarnya']",mobil listrik gimana maseh komentar,1
@ardisatriawan protes harga bbm naik : beli mobil mampu beli bensin gak mampu. Protes listrik naik : pakai aja lilin. harga sembako mahal : makanya kerja jangan ngeluh mulu. dll. Potret kehidupan kita hari ini.,protes harga bbm naik  beli mobil mampu beli bensin gak mampu Protes listrik naik  pakai aja lilin harga sembako mahal  makanya kerja jangan ngeluh mulu dll Potret kehidupan kita hari ini,protes harga bbm naik  beli mobil mampu beli bensin gak mampu protes listrik naik  pakai aja lilin harga sembako mahal  makanya kerja jangan ngeluh mulu dll potret kehidupan kita hari ini,"['protes', 'harga', 'bbm', 'naik', 'beli', 'mobil', 'mampu', 'beli', 'bensin', 'gak', 'mampu', 'protes', 'listrik', 'naik', 'pakai', 'aja', 'lilin', 'harga', 'sembako', 'mahal', 'makanya', 'kerja', 'jangan', 'ngeluh', 'mulu', 'dll', 'potret', 'kehidupan', 'kita', 'hari', 'ini']","['protes', 'harga', 'bbm', 'beli', 'mobil', 'beli', 'bensin', 'gak', 'protes', 'listrik', 'pakai', 'aja', 'lilin', 'harga', 'sembako', 'mahal', 'kerja', 'ngeluh', 'mulu', 'dll', 'potret', 'kehidupan']",protes harga bbm beli mobil beli bensin gak protes listrik pakai aja lilin harga sembako mahal kerja ngeluh mulu dll potret hidup,1
@upastican @0b170_uch1h4 Udah di ganti nama sama opung luhut. Mobil listrik,Udah di ganti nama sama opung luhut Mobil listrik,udah di ganti nama sama opung luhut mobil listrik,"['udah', 'di', 'ganti', 'nama', 'sama', 'opung', 'luhut', 'mobil', 'listrik']","['udah', 'ganti', 'nama', 'opung', 'luhut', 'mobil', 'listrik']",udah ganti nama opung luhut mobil listrik,1
@kangdede78 Saya kalau nagih mobil Esemka bleh dong. Oya mobil Esemka nya udah di ganti nama mobil listrik sama opung,Saya kalau nagih mobil Esemka bleh dong Oya mobil Esemka nya udah di ganti nama mobil listrik sama opung,saya kalau nagih mobil esemka bleh dong oya mobil esemka nya udah di ganti nama mobil listrik sama opung,"['saya', 'kalau', 'nagih', 'mobil', 'esemka', 'bleh', 'dong', 'oya', 'mobil', 'esemka', 'nya', 'udah', 'di', 'ganti', 'nama', 'mobil', 'listrik', 'sama', 'opung']","['nagih', 'mobil', 'esemka', 'bleh', 'oya', 'mobil', 'esemka', 'nya', 'udah', 'ganti', 'nama', 'mobil', 'listrik', 'opung']",nagih mobil esemka bleh oya mobil esemka nya udah ganti nama mobil listrik opung,1
@oranjechaos @Bull_winner Kau ingat pak pakde saya ingat mobil Esemka.akhirnya mobil listrik yg keluar sama opung,Kau ingat pak pakde saya ingat mobil Esemkaakhirnya mobil listrik yg keluar sama opung,kau ingat pak pakde saya ingat mobil esemkaakhirnya mobil listrik yg keluar sama opung,"['kau', 'ingat', 'pak', 'pakde', 'saya', 'ingat', 'mobil', 'esemkaakhirnya', 'mobil', 'listrik', 'yg', 'keluar', 'sama', 'opung']","['kau', 'pakde', 'mobil', 'esemkaakhirnya', 'mobil', 'listrik', 'yg', 'opung']",kau pakde mobil esemkaakhirnya mobil listrik yg opung,1
@cechaeee @Bull_winner Katanya mobil Esemka di ganti nama jdi mobil listrik ya.,Katanya mobil Esemka di ganti nama jdi mobil listrik ya,katanya mobil esemka di ganti nama jdi mobil listrik ya,"['katanya', 'mobil', 'esemka', 'di', 'ganti', 'nama', 'jdi', 'mobil', 'listrik', 'ya']","['mobil', 'esemka', 'ganti', 'nama', 'jdi', 'mobil', 'listrik', 'ya']",mobil esemka ganti nama jdi mobil listrik ya,1
@myazz4u @Mdy_Asmara1701 Ya.. pertalite mang harus dihapus ..Pertamax juga wajib naik ..biar motor listrik dan mobil listrik laku..tahu kan yg punya pabriknya..,Ya pertalite mang harus dihapus Pertamax juga wajib naik biar motor listrik dan mobil listrik lakutahu kan yg punya pabriknya,ya pertalite mang harus dihapus pertamax juga wajib naik biar motor listrik dan mobil listrik lakutahu kan yg punya pabriknya,"['ya', 'pertalite', 'mang', 'harus', 'dihapus', 'pertamax', 'juga', 'wajib', 'naik', 'biar', 'motor', 'listrik', 'dan', 'mobil', 'listrik', 'lakutahu', 'kan', 'yg', 'punya', 'pabriknya']","['ya', 'pertalite', 'mang', 'dihapus', 'pertamax', 'wajib', 'biar', 'motor', 'listrik', 'mobil', 'listrik', 'lakutahu', 'yg', 'pabriknya']",ya pertalite mang hapus pertamax wajib biar motor listrik mobil listrik lakutahu yg pabrik,1
@Bull_winner Ingat waktu dibilang mobil Esemka Indonesia.sampai sudah keluar mobil listrik mobil Esemka nya gak nongol2 juga,Ingat waktu dibilang mobil Esemka Indonesiasampai sudah keluar mobil listrik mobil Esemka nya gak nongol juga,ingat waktu dibilang mobil esemka indonesiasampai sudah keluar mobil listrik mobil esemka nya gak nongol juga,"['ingat', 'waktu', 'dibilang', 'mobil', 'esemka', 'indonesiasampai', 'sudah', 'keluar', 'mobil', 'listrik', 'mobil', 'esemka', 'nya', 'gak', 'nongol', 'juga']","['dibilang', 'mobil', 'esemka', 'indonesiasampai', 'mobil', 'listrik', 'mobil', 'esemka', 'nya', 'gak', 'nongol']",bilang mobil esemka indonesiasampai mobil listrik mobil esemka nya gak nongol,1
@SKTANIST ga ada kendaraan listrik aja tagihan listrik mahal mampuss apalagi dipaksa pake mobil listrik. hemat bbm si iya tapi ganti boros listrik,ga ada kendaraan listrik aja tagihan listrik mahal mampuss apalagi dipaksa pake mobil listrik hemat bbm si iya tapi ganti boros listrik,ga ada kendaraan listrik aja tagihan listrik mahal mampuss apalagi dipaksa pake mobil listrik hemat bbm si iya tapi ganti boros listrik,"['ga', 'ada', 'kendaraan', 'listrik', 'aja', 'tagihan', 'listrik', 'mahal', 'mampuss', 'apalagi', 'dipaksa', 'pake', 'mobil', 'listrik', 'hemat', 'bbm', 'si', 'iya', 'tapi', 'ganti', 'boros', 'listrik']","['ga', 'kendaraan', 'listrik', 'aja', 'tagihan', 'listrik', 'mahal', 'mampuss', 'dipaksa', 'pake', 'mobil', 'listrik', 'hemat', 'bbm', 'si', 'iya', 'ganti', 'boros', 'listrik']",ga kendara listrik aja tagih listrik mahal mampuss paksa pake mobil listrik hemat bbm si iya ganti boros listrik,1
@chikinwinwin mobil listrik justru aku lbh bisa,mobil listrik justru aku lbh bisa,mobil listrik justru aku lbh bisa,"['mobil', 'listrik', 'justru', 'aku', 'lbh', 'bisa']","['mobil', 'listrik', 'lbh']",mobil listrik lbh,1
@yusuf_dumdum Kapok nanti harga BBM otomatis naik alasannya pakai saja mobil/motor listrik.,Kapok nanti harga BBM otomatis naik alasannya pakai saja mobilmotor listrik,kapok nanti harga bbm otomatis naik alasannya pakai saja mobilmotor listrik,"['kapok', 'nanti', 'harga', 'bbm', 'otomatis', 'naik', 'alasannya', 'pakai', 'saja', 'mobilmotor', 'listrik']","['kapok', 'harga', 'bbm', 'otomatis', 'alasannya', 'pakai', 'mobilmotor', 'listrik']",kapok harga bbm otomatis alas pakai mobilmotor listrik,1
@elisa_jkt Lah ini kan memang buat energi terbaru ci mobil dan motor listrik bakal laris,Lah ini kan memang buat energi terbaru ci mobil dan motor listrik bakal laris,lah ini kan memang buat energi terbaru ci mobil dan motor listrik bakal laris,"['lah', 'ini', 'kan', 'memang', 'buat', 'energi', 'terbaru', 'ci', 'mobil', 'dan', 'motor', 'listrik', 'bakal', 'laris']","['energi', 'terbaru', 'ci', 'mobil', 'motor', 'listrik', 'laris']",energi baru ci mobil motor listrik laris,1
@peachyongg apalagi kalo udh pegang mobil listrik,apalagi kalo udh pegang mobil listrik,apalagi kalo udh pegang mobil listrik,"['apalagi', 'kalo', 'udh', 'pegang', 'mobil', 'listrik']","['kalo', 'udh', 'pegang', 'mobil', 'listrik']",kalo udh pegang mobil listrik,1
@KompasTV Kalau mau tingkatkan pendapatan itu jgn sama rakyat kecil pajak eksport batu bara dan nikel itu baru pintar dan hilangkan subsidi mobil listrik dan motor listrik itu kan orang kayasalam sehat selalu,Kalau mau tingkatkan pendapatan itu jgn sama rakyat kecil pajak eksport batu bara dan nikel itu baru pintar dan hilangkan subsidi mobil listrik dan motor listrik itu kan orang kayasalam sehat selalu,kalau mau tingkatkan pendapatan itu jgn sama rakyat kecil pajak eksport batu bara dan nikel itu baru pintar dan hilangkan subsidi mobil listrik dan motor listrik itu kan orang kayasalam sehat selalu,"['kalau', 'mau', 'tingkatkan', 'pendapatan', 'itu', 'jgn', 'sama', 'rakyat', 'kecil', 'pajak', 'eksport', 'batu', 'bara', 'dan', 'nikel', 'itu', 'baru', 'pintar', 'dan', 'hilangkan', 'subsidi', 'mobil', 'listrik', 'dan', 'motor', 'listrik', 'itu', 'kan', 'orang', 'kayasalam', 'sehat', 'selalu']","['tingkatkan', 'pendapatan', 'jgn', 'rakyat', 'pajak', 'eksport', 'batu', 'bara', 'nikel', 'pintar', 'hilangkan', 'subsidi', 'mobil', 'listrik', 'motor', 'listrik', 'orang', 'kayasalam', 'sehat']",tingkat dapat jgn rakyat pajak eksport batu bara nikel pintar hilang subsidi mobil listrik motor listrik orang kayasalam sehat,1
